key,name,dataset,published_in,observed_in,latitude,longitude,date,rank,observer,license,kingdom,phylum,class,order,family,genus,species
2294634353,Tamias striatus,iNaturalist research-grade observations,US,CA,45.446282,-75.652311,2019-07-22T13:36:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2294636563,Tamias striatus,iNaturalist research-grade observations,US,CA,44.496425,-75.837887,2019-07-22T12:59:00.0,SPECIES,Kathy Webb + Bill Depew,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2294655077,Tamias striatus,iNaturalist research-grade observations,US,CA,44.914613,-78.053368,2019-07-14T14:34:00.0,SPECIES,ColinDJones,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2294677170,Tamias striatus,iNaturalist research-grade observations,US,CA,45.446854,-75.651603,2019-07-25T07:25:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311297725,Tamias striatus,iNaturalist research-grade observations,US,CA,44.600063,-79.43393,2019-07-05T09:15:30.0,SPECIES,graywinter60,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311310761,Tamias striatus,iNaturalist research-grade observations,US,US,44.365845,-68.322494,2019-07-25T07:30:01.0,SPECIES,Nathan Peters,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311338688,Tamias striatus,iNaturalist research-grade observations,US,US,44.254564,-71.502675,2019-07-27T14:38:48.0,SPECIES,tapaculo99,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311341713,Tamias striatus,iNaturalist research-grade observations,US,CA,44.891173,-79.753596,2019-07-27T12:05:49.0,SPECIES,mack6290,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311349280,Tamias striatus,iNaturalist research-grade observations,US,CA,44.646646,-63.76387,2019-07-27T11:47:00.0,SPECIES,Ben Armstrong,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311361221,Tamias striatus,iNaturalist research-grade observations,US,CA,44.461698,-77.574428,2019-07-28T13:40:00.0,SPECIES,Jason King,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311374448,Tamias striatus,iNaturalist research-grade observations,US,CA,46.208048,-63.075487,2019-07-24T09:40:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311378117,Tamias striatus,iNaturalist research-grade observations,US,CA,44.907701,-77.204445,2019-07-23T13:06:00.0,SPECIES,Andrew Brown,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311384773,Tamias striatus,iNaturalist research-grade observations,US,US,44.463475,-70.334376,2019-07-27T17:27:20.0,SPECIES,Mark Apgar,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311390988,Tamias striatus,iNaturalist research-grade observations,US,CA,44.75414,-79.502895,2019-07-06T18:00:37.0,SPECIES,blitz092,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311397330,Tamias striatus,iNaturalist research-grade observations,US,CA,45.447645,-75.655969,2019-07-30T07:22:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311397351,Tamias striatus,iNaturalist research-grade observations,US,CA,46.802214,-60.643488,2019-07-25T11:48:00.0,SPECIES,Megan Timmons,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311407374,Tamias striatus,iNaturalist research-grade observations,US,CA,45.350772,-75.820492,2019-07-30T19:44:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311408545,Tamias striatus,iNaturalist research-grade observations,US,CA,45.504054,-73.59422,2019-07-25T05:21:00.0,SPECIES,Robert Gowan,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311408561,Tamias striatus,iNaturalist research-grade observations,US,CA,45.350885,-75.820666,2019-07-30T19:44:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311415528,Tamias striatus,iNaturalist research-grade observations,US,CA,45.445848,-75.652071,2019-07-31T06:30:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331871000,Tamias striatus,iNaturalist research-grade observations,US,US,44.142722,-73.001436,2019-07-29T07:10:00.0,SPECIES,Nick Tepper,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331915408,Tamias striatus,iNaturalist research-grade observations,US,CA,47.438363,-68.393214,2019-07-25T14:57:00.0,SPECIES,Brendon McCallister,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331941250,Tamias striatus,iNaturalist research-grade observations,US,CA,44.90504,-77.538452,2019-07-12T10:33:07.0,SPECIES,meonlark,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331967848,Tamias striatus,iNaturalist research-grade observations,US,US,44.351728,-73.006858,2019-07-16T17:35:21.0,SPECIES,Kir Talmage,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2423010055,Tamias striatus,iNaturalist research-grade observations,US,US,44.325795,-72.498153,2019-07-07T11:36:00.0,SPECIES,Erika Mitchell,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2456582351,Tamias striatus,iNaturalist research-grade observations,US,CA,44.231172,-76.485954,2019-07-04T11:14:00.0,SPECIES,Damian Bourne,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2460001647,Tamias striatus,iNaturalist research-grade observations,US,US,44.336813,-68.253997,2019-07-17T14:51:15.0,SPECIES,Jofre,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2540782419,Tamias striatus,iNaturalist research-grade observations,US,CA,48.31751,-70.325966,2019-07-16T12:05:00.0,SPECIES,Julien Piolain,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2557642580,Tamias striatus,iNaturalist research-grade observations,US,CA,45.427705,-75.696748,2019-07-25T20:16:00.0,SPECIES,Nicholas Soucy,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2563622924,Tamias striatus,iNaturalist research-grade observations,US,CA,44.468773,-77.315612,2019-07-27T11:23:00.0,SPECIES,Jason King,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2573816997,Tamias striatus,iNaturalist research-grade observations,US,CA,44.718925,-76.608995,2019-07-03T13:03:52.0,SPECIES,Caleb Catto,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2603410398,Tamias striatus,iNaturalist research-grade observations,US,US,44.097528,-71.679688,2019-07-20T16:48:50.0,SPECIES,dknielse,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2611329113,Tamias striatus,iNaturalist research-grade observations,US,CA,47.693224,-65.692877,2019-07-19T17:30:00.0,SPECIES,vincentleb,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2826223249,Tamias striatus,iNaturalist research-grade observations,US,US,44.203202,-73.398565,2019-07-14T11:56:00.0,SPECIES,gabbieb,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2826448089,Tamias striatus,iNaturalist research-grade observations,US,US,44.203945,-73.39979,2019-07-14T11:46:00.0,SPECIES,gabbieb,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2838984174,Tamias striatus,,NL,CA,44.365336,-75.982881,2019-07-24T00:00:00.0,SPECIES,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
3031576486,Tamias striatus,iNaturalist research-grade observations,US,CA,44.899977,-77.196679,2019-07-14T17:05:00.0,SPECIES,Mews,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
3031581493,Tamias striatus,iNaturalist research-grade observations,US,CA,44.895922,-77.191853,2019-07-16T19:46:00.0,SPECIES,Mews,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
3031647502,Tamias striatus,iNaturalist research-grade observations,US,CA,44.899434,-77.19672,2019-07-17T11:39:00.0,SPECIES,Mews,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
3031953495,Tamias striatus,iNaturalist research-grade observations,US,CA,44.896054,-77.189803,2019-07-17T17:44:00.0,SPECIES,Mews,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
3031954486,Tamias striatus,iNaturalist research-grade observations,US,CA,44.899546,-77.196609,2019-07-15T08:43:00.0,SPECIES,Mews,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2311429413,Tamias striatus,iNaturalist research-grade observations,US,CA,45.44507,-75.667256,2019-08-01T10:02:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331862812,Tamias striatus,iNaturalist research-grade observations,US,CA,45.447344,-75.652257,2019-08-02T05:33:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331863298,Tamias striatus,iNaturalist research-grade observations,US,CA,45.355305,-75.791213,2019-08-02T11:33:35.0,SPECIES,evieontario,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331876246,Tamias striatus,iNaturalist research-grade observations,US,CA,45.261842,-75.899257,2019-08-03T10:16:29.0,SPECIES,deke2018,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331878573,Tamias striatus,iNaturalist research-grade observations,US,CA,48.427815,-71.216518,2019-08-03T11:53:00.0,SPECIES,eric_wilmot,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331885983,Tamias striatus,iNaturalist research-grade observations,US,CA,45.448178,-75.654783,2019-08-03T06:24:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331897839,Tamias striatus,iNaturalist research-grade observations,US,CA,46.726247,-79.808067,2019-08-03T14:12:12.0,SPECIES,Kieran Shepherd,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331902851,Tamias striatus,iNaturalist research-grade observations,US,US,44.3252,-75.914709,2019-08-04T12:44:00.0,SPECIES,Dan Miller,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331908104,Tamias striatus,iNaturalist research-grade observations,US,CA,45.447936,-75.652279,2019-08-04T06:11:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331913249,Tamias striatus,iNaturalist research-grade observations,US,CA,45.461158,-75.537462,2019-08-02T16:38:01.0,SPECIES,macnomadic,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331916661,Tamias striatus,iNaturalist research-grade observations,US,CA,44.267107,-77.526155,2019-08-05T12:31:56.0,SPECIES,alexmoen,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331921951,Tamias striatus,iNaturalist research-grade observations,US,CA,44.580705,-76.074497,2019-08-05T18:04:12.0,SPECIES,bobobrown69,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331922866,Tamias striatus,iNaturalist research-grade observations,US,CA,44.65811,-63.444783,2019-08-05T07:30:00.0,SPECIES,David McCorquodale,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331923285,Tamias striatus,iNaturalist research-grade observations,US,CA,44.659228,-63.44246,2019-08-05T07:42:00.0,SPECIES,David McCorquodale,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331924631,Tamias striatus,iNaturalist research-grade observations,US,CA,44.778439,-76.22862,2019-08-01T13:40:00.0,SPECIES,John Cree,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331932898,Tamias striatus,iNaturalist research-grade observations,US,US,44.13843,-72.883292,2019-08-03T11:53:00.0,SPECIES,Daniel Onea,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331958564,Tamias striatus,iNaturalist research-grade observations,US,CA,45.387086,-75.703204,2019-08-07T16:09:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2331966665,Tamias striatus,iNaturalist research-grade observations,US,CA,44.904777,-79.734569,2019-08-08T15:38:31.0,SPECIES,apkinto,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350355110,Tamias striatus,iNaturalist research-grade observations,US,CA,45.447946,-75.652064,2019-08-10T09:42:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350358274,Tamias striatus,iNaturalist research-grade observations,US,CA,45.280323,-75.849102,2019-08-10T18:19:39.0,SPECIES,amecelte,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350359463,Tamias striatus,iNaturalist research-grade observations,US,CA,45.276406,-75.703475,2019-08-10T15:10:00.0,SPECIES,Matt Osborne,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350368363,Tamias striatus,iNaturalist research-grade observations,US,CA,45.282726,-75.857232,2019-08-10T18:24:13.0,SPECIES,amecelte,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350376507,Tamias striatus,iNaturalist research-grade observations,US,US,44.505987,-68.986273,2019-08-09T18:54:22.0,SPECIES,Chris Hoess,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350378084,Tamias striatus,iNaturalist research-grade observations,US,CA,45.003523,-76.332379,2019-08-11T10:37:22.0,SPECIES,duuhmojo,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350382562,Tamias striatus,iNaturalist research-grade observations,US,CA,44.225413,-76.613213,2019-08-10T09:03:34.0,SPECIES,michellenarayanan,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350385363,Tamias striatus,iNaturalist research-grade observations,US,CA,44.426556,-77.185645,2019-08-11T12:18:00.0,SPECIES,Jason King,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350389394,Tamias striatus,iNaturalist research-grade observations,US,CA,45.426832,-75.69619,2019-08-11T18:06:00.0,SPECIES,Nicholas Soucy,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350393948,Tamias striatus,iNaturalist research-grade observations,US,CA,44.925429,-79.743537,2019-08-12T14:32:13.0,SPECIES,Nadia,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350396957,Tamias striatus,iNaturalist research-grade observations,US,US,44.524775,-73.461489,2019-08-01T13:57:00.0,SPECIES,Bobby McCabe,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350399540,Tamias striatus,iNaturalist research-grade observations,US,CA,46.21003,-76.059718,2019-08-12T17:48:28.0,SPECIES,Association de bassin versant des 7 (ABV7),http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350402966,Tamias striatus,iNaturalist research-grade observations,US,US,44.500245,-73.149726,2019-08-03T14:28:00.0,SPECIES,Shirley Zundell,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350425118,Tamias striatus,iNaturalist research-grade observations,US,CA,44.842855,-79.999637,2019-08-12T11:47:00.0,SPECIES,Melinda Thompson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350427184,Tamias striatus,iNaturalist research-grade observations,US,CA,46.732498,-79.811111,2019-08-14T10:23:37.0,SPECIES,martenriverdiscovery,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350430252,Tamias striatus,iNaturalist research-grade observations,US,CA,44.842855,-79.999637,2019-08-12T14:41:00.0,SPECIES,Melinda Thompson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350431945,Tamias striatus,iNaturalist research-grade observations,US,US,44.140436,-71.689706,2019-08-14T15:41:32.0,SPECIES,kxiong,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350438649,Tamias striatus,iNaturalist research-grade observations,US,CA,45.79675,-64.259362,2019-08-14T12:45:49.0,SPECIES,David McCorquodale,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350441297,Tamias striatus,iNaturalist research-grade observations,US,CA,44.947667,-79.523133,2019-08-01T13:50:28.0,SPECIES,Alison Lake,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350443221,Tamias striatus,iNaturalist research-grade observations,US,CA,45.261555,-75.356184,2019-08-15T16:59:17.0,SPECIES,Karine Scott,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2350446418,Tamias striatus,iNaturalist research-grade observations,US,CA,44.729492,-79.83953,2019-08-15T12:27:31.0,SPECIES,Jo Virens,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366044484,Tamias striatus,iNaturalist research-grade observations,US,CA,45.447968,-75.652214,2019-08-15T06:57:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366047608,Tamias striatus,iNaturalist research-grade observations,US,CA,44.279778,-76.221493,2019-08-13T08:03:00.0,SPECIES,Peter Waycik,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366055329,Tamias striatus,iNaturalist research-grade observations,US,CA,45.234779,-72.17208,2019-08-16T17:12:42.0,SPECIES,fabienbrault,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366056280,Tamias striatus,iNaturalist research-grade observations,US,CA,45.071753,-79.117632,2019-08-13T09:08:00.0,SPECIES,Peter Jessen,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366056744,Tamias striatus,iNaturalist research-grade observations,US,CA,46.786452,-71.238349,2019-08-16T16:30:00.0,SPECIES,lpbateman,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366057052,Tamias striatus,iNaturalist research-grade observations,US,CA,45.546878,-62.679867,2019-08-16T18:13:11.0,SPECIES,zenderon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366063214,Tamias striatus,iNaturalist research-grade observations,US,CA,44.680187,-76.054556,2019-08-16T14:18:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366068487,Tamias striatus,iNaturalist research-grade observations,US,CA,46.056469,-79.731316,2019-08-17T14:10:44.0,SPECIES,barbandcleo,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366074865,Tamias striatus,iNaturalist research-grade observations,US,CA,48.484516,-71.207936,2019-08-17T10:54:00.0,SPECIES,eric_wilmot,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366099092,Tamias striatus,iNaturalist research-grade observations,US,CA,44.480095,-77.304432,2019-08-17T17:08:00.0,SPECIES,Joe Bartok,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366103021,Tamias striatus,iNaturalist research-grade observations,US,CA,44.353906,-76.069744,2019-08-18T11:24:00.0,SPECIES,Kathy Webb + Bill Depew,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366108506,Tamias striatus,iNaturalist research-grade observations,US,US,44.148495,-72.555786,2019-08-19T17:08:00.0,SPECIES,Doreen Chambers,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366122156,Tamias striatus,iNaturalist research-grade observations,US,CA,44.813427,-78.038353,2019-08-20T13:51:00.0,SPECIES,Stephanie Gibbon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366131252,Tamias striatus,iNaturalist research-grade observations,US,CA,45.066616,-64.488082,2019-08-21T06:14:00.0,SPECIES,cory_silas_sheffield,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2366135017,Tamias striatus,iNaturalist research-grade observations,US,US,44.184405,-76.225504,2019-08-21T10:51:00.0,SPECIES,Dan Miller,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2397518639,Tamias striatus,iNaturalist research-grade observations,US,CA,45.644069,-75.651973,2019-08-22T18:31:00.0,SPECIES,thejasperpatch,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2397522404,Tamias striatus,iNaturalist research-grade observations,US,CA,45.320637,-78.022383,2019-08-23T10:30:36.0,SPECIES,dianasmith-bancroft,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2397522556,Tamias striatus,iNaturalist research-grade observations,US,CA,46.710655,-60.352822,2019-08-23T14:16:44.0,SPECIES,Katie,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
2397526273,Tamias striatus,iNaturalist research-grade observations,US,CA,48.937758,-66.149086,2019-08-23T13:08:46.0,SPECIES,Jacob Bowman,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus
